事業所番号,事業所名,ふりがな,法人名,法人番号,都道府県,市区町村,住所,緯度,経度,電話番号,FAX,URL,提供サービス,定員_就労移行支援,定員_就労継続支援Ａ型,定員_就労継続支援Ｂ型,定員_就労定着支援,定員_就労選択支援,生産活動,平均工賃月額,工賃の年度,工賃のサービス種別,工賃の突合方法,工賃の出典,掲載状況,初出スナップショット,最終確認スナップショット,指定機関,データ基準,基本情報の出典,内部ID
4712300179,就労継続支援B型　青潮園,しゅうろうけいぞくしえんびいがたおおしおえん,社会福祉法人　ユームツ会,8360005003896,沖縄県,宮古島市,沖縄県宮古島市平良下里２６３２番地の１障害者総合支援施設　青潮園,24.77194035,125.31041257,0980-72-7795,0980-72-4554,https://ooshioen.or.jp/,,,,,,,,,,,,,最新データに掲載なし,202111,202503,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,058104e9d3ee9b68
4712300179,就労継続支援B型　青潮園　(おおしおえん),しゅうろうけいぞくしえんびいがたおおしおえん,社会福祉法人　ユームツ会,8360005003896,沖縄県,宮古島市,沖縄県宮古島市平良下里２６３２番地の１,24.77194035,125.31041257,0980-72-7795,0980-72-4554,https://ooshioen.or.jp/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9ae29f8dbd06b8ac
4712300468,就労継続支援B型事業所伊良部島ハーブベラ畑,しゅうろうけいぞくしえんびーがたじぎょうしょいらぶじまはーぶべらばたけ,特定非営利活動法人いらうゆう,7360005004549,沖縄県,宮古島市,沖縄県宮古島市伊良部仲地４８９番地１伊良部島ハーブベラ畑,24.8197849,125.17523496,0980-78-5150,0980-78-5150,https://irauyuu.com/,,,,,,,,,,,,,最新データに掲載なし,202503,202509,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7605439573032d3f
4712300500,就労継続支援事業所おおぞら,しゅうろうけいぞくしえんじぎょうしょおおぞら,特定非営利活動法人　サシバの会,6360005003964,沖縄県,宮古島市,沖縄県宮古島市伊良部字前里添1100−12,24.83324502,125.19174184,0980-78-3783,0980-78-3783,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,ea789000dab482eb
4712300625,就労継続支援Ａ型事業所ステップ,しゅうろうけいぞくしえんえーがたじぎょうしょすてっぷ,合同会社ステップ,4360003008050,沖縄県,宮古島市,沖縄県宮古島市平良下里2048番地,24.78319751,125.30838478,0980-72-7558,0980-72-7558,https://step-0220.jimdofree.com/,就労継続支援Ａ型,,19,,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,303f53b135f47412
4712300252,就労継続支援Ｂ型　くこりもや,しゅうろうけいぞくしえんびいがたくこりもや,特定非営利活動法人　マーズ,5360005003940,沖縄県,宮古島市,沖縄県宮古島市平良字狩俣4147−8,24.86646592,125.29168722,0980-72-5665,0980-72-5669,https://kukorimoya.jimdo.com/,就労継続支援Ｂ型,,,40,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7c4a0c0ce3822804
4712300534,手しごと事業所ビッグスマイル,てしごとじぎょうしょびっぐすまいる,株式会社ブリッジ,5360001019016,沖縄県,宮古島市,沖縄県宮古島市平良東仲宗根163番地１,24.80309502,125.28716696,0980-79-0585,0980-79-0586,https://bigsmile.okinawa/,,,,,,,,,,,,,最新データに掲載なし,202111,202409,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,33e3a677fd81d146
4712300237,美い舎,かいしゃ,社会福祉法人　ムサアザ福祉会,4360005003867,沖縄県,宮古島市,沖縄県宮古島市平良字西仲宗根1327-1,24.81380809,125.30461505,0980-73-5305,0980-73-5306,,,,,,,,,,,,,,最新データに掲載なし,202111,202503,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,01a3473f5c60606a
4712300237,美い舎　(かいしゃ),かいしゃ,社会福祉法人　ムサアザ福祉会,4360005003867,沖縄県,宮古島市,沖縄県宮古島市平良字西仲宗根1327-1,24.81380809,125.30461505,0980-73-5305,0980-73-5306,,就労継続支援Ｂ型,,,10,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,184094a28fe92845
4712300146,野菜ランドみやこ,やさいらんどみやこ,みやこ福祉会,2360005003885,沖縄県,宮古島市,沖縄県宮古島市平良字西仲宗根741番地の1,24.81747134,125.29168845,0980-73-1717,0980-73-8005,,就労継続支援Ａ型,,,,,,,,,,,,最新データに掲載あり,202209,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,432f3cbb1a72e603
4712300815,Ｎｅｗ　Ｒｅｖｉｖａｌ　Ａｃａｄｅｍｙ　(ニュー　リバイバル　アカデミー),にゅーりばいばるあかでみー,一般社団法人大きな和同志会,4360005007166,沖縄県,宮古島市,沖縄県宮古島市平良字狩俣3979-4,24.85187038,125.29489007,0980-72-5821,0980-72-5821,https://www.darc-foundation.com/about.php,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7d08482e305460b0
4711900144,ゆいまーる,ゆいまーる,一般社団法人ゆいまーる,1360005005395,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原535番地,26.20246254,127.75611992,098-871-9810,098-871-9811,,,,,,,,,,,,,,最新データに掲載なし,202111,202409,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,c4470af9b2d7006b
4711900250,アクトオンbiz (ビズ),あくとおんびず,一般社団法人A2R,9360005006378,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町板良敷1423-1,26.19376643,127.76746672,090-9408-1085,,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202603,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,39efaebda1419cef
4711900136,オハナ　与那原,おはなよなばる,株式会社　オハナ,5360001011939,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原1118　　2階,26.21046737,127.75933591,098-882-8022,098-882-8023,,就労継続支援Ａ型,,20,,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7f374e91e68bbdf4
4711900086,サポートセンターあすなろ,さぽーとせんたーあすなろ,特定非営利活動法人　あすなろ福祉会,9360005001940,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原3861　仲里アパート101,26.19926028,127.76480275,098-944-5119,098-946-4543,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,bf65cb334a64f0e5
4711900177,スーパーチャレンジセンターミライ　よなばる,すーぱーちゃれんじせんたーみらいよなばる,株式会社　未来創造研究所,5360001020345,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原431,26.20199039,127.75727263,098-988-1303,,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202309,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,b405b01bbed80172
4711900045,ワークセンター　愛の園,わーくせんたーあいのその,社会福祉法人基督教児童福祉会愛隣園,3360005001772,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町字与那原2943,26.20250965,127.75183415,098-945-2357,098-945-1078,,就労継続支援Ｂ型 / 就労移行支援,6,,34,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,4c4e33f80267ab69
4711900185,就労支援事業所　うららか,しゅうろうしえんじぎょうしょうららか,株式会社　うららか,5360001000231,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原408番地の２,26.20148211,127.75753653,098-894-8433,,,,,,,,,,,,,,,最新データに掲載なし,202209,202503,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,748356251317f4c3
4711900185,就労支援事業所　ワークステップうららか,しゅうろうしえんじぎょうしょわーくすてっぷうららか,株式会社　うららか,5360001000231,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原408番地の２与那原町字与那原408番地の2,26.20117642,127.75043156,098-894-8433,098-988-1199,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2b903404a9f7fb9c
4711900235,就労継続支援B型　いろどり,しゅうろうけいぞくしえんびーがたいろどり,株式会社　TRESS,8360001025696,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原3078番地33F,26.20133204,127.75408404,080-7430-0687,098-917-1971,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202409,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,a8ec1b4f8b332ec7
4711900029,就労継続支援すずな,しゅうろうけいぞくしえんすずな,特定非営利活動法人　すずな,7360005001892,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町上与那原４５４番地の３,26.19897938,127.74882904,098-945-9381,,,就労継続支援Ｂ型,,,14,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,ea7799c47d6c5038
4711300808,就労継続支援施設　　(きなか)　喜仲のむつらぼし,しゅうろうけいぞくしえんしせつきなかのむつらぼし,一般社団法人　るりの星共存会,8360005005307,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原535番地,26.20246254,127.75611992,098-871-9810,098-871-9811,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,e08ca8422ca735c4
4711300808,就労継続支援施設　喜仲のむつらぼし,しゅうろうけいぞくしえんしせつきなかのむつらぼし,一般社団法人　るりの星共存会,8360005005307,沖縄県,島尻郡与那原町,沖縄県島尻郡与那原町与那原535番地,26.20246254,127.75611992,098-871-9810,098-871-9811,,,,,,,,,,,,,,最新データに掲載なし,202503,202503,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9e2d805e8139a43b
4711900102,未来サポートステーション　球美,みらいさぽーとすてーしょんくみ,株式会社　未来ステーション久米島,3360001014935,沖縄県,島尻郡久米島町,沖縄県島尻郡久米島町西銘1311-1,26.35176568,126.7481085,098-985-5677,098-985-4887,https://miraisupportk.com/,,,,,,,,,,,,,最新データに掲載なし,202111,202503,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,0d535155cd2d1fc5
4711900102,未来サポートステーション　球美　(くみ),みらいさぽーとすてーしょんくみ,株式会社　未来ステーション久米島,3360001014935,沖縄県,島尻郡久米島町,沖縄県島尻郡久米島町西銘1311-1,26.35176568,126.7481085,098-985-5677,098-985-4887,https://miraisupportk.com/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202509,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,26a5028f26d7f33b
4711800021,福祉サービス事業所　すまいる,ふくしさーびすじぎょうしょすまいる,社会福祉法人伊是名村社会福祉協議会,9360005003383,沖縄県,島尻郡伊是名村,沖縄県島尻郡伊是名村仲田1163番地,26.93012655,127.94239214,0980-45-2292,0980-45-2192,https://izena-shakyo.org/,就労継続支援Ｂ型,,,10,,,,,,,,,最新データに掲載あり,202111,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,bb283ec2ba119a34
4710470115,スーパーチャレンジセンターミライ　やえせ,すーぱーちゃれんじせんたーみらいやえせ,株式会社　未来創造研究所,5360001020345,沖縄県,島尻郡八重瀬町,沖縄県島尻郡八重瀬町長毛379-3,26.12782205,127.75490661,098-998-6310,,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202603,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,efb757f62a3674d6
4710400278,デイセンター　こちのなー,でいせんたーこちのなー,特定非営利活動法人東風の庭,3360005003042,沖縄県,島尻郡八重瀬町,沖縄県島尻郡八重瀬町伊覇208,26.16265469,127.72264753,098-851-8990,098-851-8992,,,,,,,,,,,,,,最新データに掲載なし,202111,202409,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,aabb196da472f720
4710400385,ハルハウス,はるはうす,株式会社hull house,3360001017137,沖縄県,島尻郡八重瀬町,沖縄県島尻郡八重瀬町高良１８１−５,26.13445653,127.70961058,098-998-8886,,,就労継続支援Ａ型 / 就労継続支援Ｂ型,,,10,,,,,,,,,最新データに掲載あり,202503,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,aa183f48cdd7e0de
4710400294,ワークリンク　サザン,わーくりんくさざん,特定非営利活動法人　サザンウィンド,6360005001621,沖縄県,島尻郡八重瀬町,沖縄県島尻郡八重瀬町東風平480番地,26.15336648,127.71703177,098-851-9332,098-851-9332,https://peraichi.com/landing_pages/view/sazanwind/#:~:text=%E5%89%8D%E4%BB%B2%E5%BE%B3%E5%AD%90%E3%81%8C%E3%80%8C,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202503,202603,沖縄県,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,4d2bbc1609a9615f
